Project,Version,Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
xalan;2.7.0;org.apache.xml.res.XMLMessages;8;1;1;26;22;20;26;0;6;1.0;179;1.0;0;0.0;0.31428573;0;0;20.75;2;2;0;1;2;-;1
xalan;2.7.0;org.apache.xml.utils.res.XResources_hy;2;4;0;4;6;1;0;4;2;2.0;633;0.0;0;0.97619045;1.0;0;0;315.5;1;1;35;1;1;-;1
xalan;2.7.0;org.apache.xalan.xsltc.trax.ObjectFactory$ConfigurationError;2;3;0;1;3;0;1;0;0;1.0;14;0.5;0;0.9444444;0.6666667;0;0;5.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.templates.FuncDocument;8;5;0;15;66;28;0;15;6;1.1428572;552;0.0;0;0.8888889;0.475;3;8;67.875;1;1;1;1;0;-;2
xalan;2.7.0;org.apache.xpath.res.XPATHErrorResources_fr;4;3;0;1;15;6;0;1;3;1.3333334;2120;0.0;0;0.9268293;0.33333334;0;0;495.5;2;2;0;1;2;-;2
xalan;2.7.0;org.apache.xml.dtm.ref.SecuritySupport12$5;2;1;0;1;4;0;1;1;1;0.5;19;1.0;1;0.0;0.6666667;0;0;7.5;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xml.serializer.Encodings;13;1;0;11;44;60;7;4;2;0.9305556;447;0.8333333;1;0.0;0.25;0;0;32.923077;6;1;266;1;3;-;4
xalan;2.7.0;org.apache.xalan.xsltc.dom.LoadDocument;7;1;0;19;48;21;0;19;3;1.1666666;393;1.0;0;0.0;0.46938777;0;0;55.0;1;1;3;1;0;-;1
xalan;2.7.0;org.apache.xml.res.XMLErrorResources_tr;4;3;0;1;15;6;0;1;3;1.3333334;1166;0.0;0;0.9268293;0.33333334;0;0;271.25;1;1;0;1;1;-;2
xalan;2.7.0;org.apache.xml.dtm.ref.DTMAxisIterNodeList;5;2;0;5;12;0;1;4;4;0.4375;119;1.0;3;0.4;0.4;0;0;22.0;1;1;0;1;1;-;1
xalan;2.7.0;org.apache.xalan.extensions.SecuritySupport12$6;2;1;0;1;5;0;1;1;1;0.33333334;33;1.0;1;0.0;0.625;0;0;14.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.xsltc.compiler.WithParam;10;3;0;24;46;19;1;23;9;0.6666667;250;1.0;2;0.86153847;0.2375;1;7;23.6;1;1;0;1;1;-;1
xalan;2.7.0;org.apache.xpath.operations.String;2;3;0;5;4;1;1;4;2;2.0;10;0.0;0;0.9756098;0.75;1;1;3.5;1;1;1;1;0;-;1
xalan;2.7.0;org.apache.xalan.trace.PrintTraceListener;9;1;0;19;59;16;1;18;9;0.78571427;680;0.0;0;0.0;0.2857143;0;0;73.77778;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.compiler.Sort;20;3;0;57;109;130;2;57;15;0.8479532;1543;1.0;4;0.74666667;0.23636363;1;4;75.7;2;2;122;1;2;-;2
xalan;2.7.0;org.apache.xalan.xsltc.runtime.AbstractTranslet;44;1;0;28;120;794;14;15;42;0.94285715;1110;0.5714286;7;0.0;0.14610389;0;0;23.431818;6;5;48;1;2;-;2
xalan;2.7.0;org.apache.xml.dtm.ref.DTMNamedNodeMap;9;1;0;3;18;16;2;2;9;0.625;184;0.0;1;0.0;0.4;0;0;19.11111;3;3;2;1;2;-;1
xalan;2.7.0;org.apache.xalan.xsltc.dom.MultipleNodeCounter;4;2;1;6;21;0;1;6;4;0.33333334;196;1.0;1;0.8235294;0.5;1;4;47.75;2;1;0;1;2;-;1
xalan;2.7.0;org.apache.xalan.xsltc.cmdline.Transform;8;1;0;14;69;12;0;14;6;0.74603176;616;1.0;1;0.0;0.27083334;0;0;74.875;1;1;17;1;1;-;1
xalan;2.7.0;org.apache.xml.serializer.SecuritySupport12$7;2;1;0;1;5;0;1;1;1;0.5;20;1.0;1;0.0;0.6666667;0;0;8.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xpath.XPathVisitor;13;1;5;43;14;78;40;13;13;2.0;40;0.0;0;0.0;0.2032967;0;0;2.0769231;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xpath.functions.SecuritySupport12$3;2;1;0;1;4;0;1;1;1;0.5;29;1.0;1;0.0;0.6666667;0;0;12.5;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.res.XSLTErrorResources_cs;4;3;0;1;15;6;0;1;3;1.3333334;4270;0.0;0;0.9268293;0.33333334;0;0;1005.75;1;1;0;1;1;-;2
xalan;2.7.0;org.apache.xml.utils.IntStack;12;2;0;11;20;24;10;1;12;2.0;153;0.0;0;0.64;0.5277778;1;14;11.75;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xml.dtm.SecuritySupport12$2;2;1;0;1;4;1;1;1;1;1.0;17;1.0;1;0.0;0.75;0;0;7.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.xsltc.dom.SecuritySupport12$3;2;1;0;1;4;0;1;1;1;0.5;29;1.0;1;0.0;0.6666667;0;0;12.5;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xpath.SourceTreeManager;13;1;0;8;46;42;4;5;13;0.625;339;0.5;0;0.0;0.34065935;0;0;24.923077;1;1;0;1;1;-;1
xalan;2.7.0;org.apache.xpath.jaxp.JAXPExtensionsProvider;6;1;0;8;25;0;2;6;6;0.3;275;1.0;0;0.0;0.3809524;0;0;44.5;1;1;206;0;0;-;1
xalan;2.7.0;org.apache.xalan.client.XSLTProcessorApplet;30;5;0;2;83;319;1;2;21;0.88505745;815;0.9047619;1;0.94020617;0.28;3;5;25.466667;2;2;35;1;1;-;2
xalan;2.7.0;org.apache.xalan.xsltc.compiler.TestSeq;11;1;0;13;45;0;1;13;9;0.6333333;358;1.0;2;0.0;0.22222222;0;0;31.0;1;1;0;1;1;-;1
xalan;2.7.0;org.apache.xml.utils.StringBufferPool;5;1;0;6;13;4;4;2;3;0.75;44;0.5;1;0.0;0.25;0;0;7.4;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xpath.ExtensionsProvider;4;1;0;5;4;6;5;1;4;2.0;4;0.0;0;0.0;0.55;0;0;0.0;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xalan.templates.ElemVariable;23;3;3;34;78;161;18;22;20;0.8636364;422;0.6666667;2;0.9032258;0.16956522;2;16;17.086956;3;2;1;1;2;-;1
xalan;2.7.0;org.apache.xalan.xsltc.runtime.Node;1;1;0;1;2;0;1;0;1;2.0;12;0.0;0;0.0;1.0;0;0;9.0;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.runtime.SecuritySupport;11;1;1;2;20;53;2;1;0;0.9;90;1.0;0;0.0;0.4;0;0;7.090909;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.compiler.CastCall;3;4;0;17;19;1;0;17;3;0.5;107;1.0;1;0.97959185;0.44444445;3;14;34.0;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xpath.functions.FuncSum;2;4;0;8;11;1;0;8;2;2.0;45;0.0;0;0.97959185;0.75;1;6;21.0;1;1;1;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.compiler.ElementAvailableCall;5;4;0;17;19;10;0;17;5;2.0;85;0.0;0;0.96;0.33333334;3;12;16.0;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xpath.operations.Gte;2;3;0;4;4;1;1;3;2;2.0;14;0.0;0;0.97619045;0.75;1;1;5.5;1;1;1;1;0;-;1
xalan;2.7.0;org.apache.xalan.res.XSLTErrorResources_fr;4;3;0;1;15;6;0;1;3;1.3333334;4270;0.0;0;0.9268293;0.33333334;0;0;1005.75;1;1;0;1;1;-;2
xalan;2.7.0;org.apache.xml.utils.res.XResources_el;2;4;0;5;7;1;0;5;2;2.0;600;0.0;0;0.97619045;1.0;0;0;299.0;1;1;0;1;1;-;1
xalan;2.7.0;org.apache.xalan.xsltc.dom.SecuritySupport;11;1;1;2;20;53;2;1;0;0.9;90;1.0;0;0.0;0.4;0;0;7.090909;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.StripFilter;1;1;0;11;1;0;11;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xml.serializer.utils.SerializerMessages_sv;2;3;0;0;3;1;0;0;2;2.0;231;0.0;0;0.974359;1.0;0;0;114.5;2;1;96;0;0;-;1
xalan;2.7.0;org.apache.xalan.templates.ElemValueOf;11;3;0;16;42;15;3;14;10;0.8;223;0.75;1;0.9514563;0.23376623;2;6;18.90909;3;2;1;1;2;-;1
xalan;2.7.0;org.apache.xalan.serialize.SerializerFactory$SerializerWrapper;10;1;0;6;21;0;1;5;9;0.5;67;1.0;2;0.0;0.28;0;0;5.5;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xml.utils.Hashtree2Node;2;1;0;1;23;1;1;0;2;2.0;145;0.0;0;0.0;0.5;0;0;71.5;0;0;-;1;0;-;2
xalan;2.7.0;org.apache.xalan.xslt.SecuritySupport12$8;2;1;0;1;5;0;1;1;1;0.5;20;1.0;1;0.0;0.6666667;0;0;8.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$AncestorOrSelfTraverser;4;3;0;3;7;4;1;3;2;0.33333334;33;1.0;1;0.75;0.5625;1;1;7.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xpath.functions.FuncNumber;2;5;0;4;5;1;0;4;2;2.0;13;0.0;0;0.98214287;0.75;2;7;5.0;1;1;1;1;0;-;1
xalan;2.7.0;org.apache.xalan.transformer.KeyManager;2;1;0;10;14;0;2;8;2;0.0;104;1.0;0;0.0;0.5833333;0;0;50.5;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xml.serializer.utils.SerializerMessages_ca;2;3;0;0;3;1;0;0;2;2.0;426;0.0;0;0.974359;1.0;0;0;212.0;2;1;126;0;0;-;3
xalan;2.7.0;org.apache.xalan.xsltc.compiler.util.ErrorMessages_es;2;3;0;0;3;1;0;0;2;2.0;1243;0.0;0;0.974359;1.0;0;0;620.5;1;1;0;1;1;-;2
xalan;2.7.0;org.apache.xml.serializer.utils.Messages;7;1;0;10;21;3;10;0;1;0.6111111;269;1.0;0;0.0;0.4;0;0;37.0;4;1;406;0;0;-;1
xalan;2.7.0;org.apache.xalan.processor.ProcessorExsltFuncResult;2;5;0;8;8;1;1;7;2;2.0;58;0.0;0;0.9953271;0.625;1;1;27.5;1;1;1;1;0;-;1
xalan;2.7.0;org.apache.xalan.serialize.Serializer;9;1;0;3;9;36;2;1;9;2.0;9;0.0;0;0.0;0.33333334;0;0;0.0;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$TypedAttributeIterator;3;3;0;3;7;0;1;3;3;0.5;44;1.0;1;0.88235295;0.6666667;2;4;13.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.lib.sql.PooledConnection;5;1;0;1;9;0;1;0;5;0.5;41;1.0;0;0.0;0.46666667;0;0;6.8;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.cmdline.ObjectFactory$ConfigurationError;2;3;0;1;3;0;1;0;0;1.0;14;0.5;0;0.9444444;0.6666667;0;0;5.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.xsltc.runtime.ErrorMessages_pl;2;3;0;0;3;1;0;0;2;2.0;229;0.0;0;0.974359;1.0;0;0;113.5;1;1;0;1;1;-;2
xalan;2.7.0;org.apache.xpath.functions.FunctionDef1Arg;8;4;9;18;21;8;9;9;4;1.1428572;111;0.0;0;0.8727273;0.5;2;5;12.75;1;1;1;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.compiler.util.ErrorMsg;18;1;0;61;33;29;61;2;14;1.0241597;489;0.05357143;0;0.0;0.33613446;0;0;19.944445;2;1;16;1;2;-;3
xalan;2.7.0;org.apache.xalan.xsltc.dom.StripWhitespaceFilter;1;1;0;1;1;0;0;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xml.dtm.ref.SecuritySupport12;9;2;0;9;23;36;9;9;0;2.0;82;0.0;0;0.5294118;0.44444445;0;0;8.111111;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xalan.extensions.SecuritySupport12$2;2;1;0;1;4;1;1;1;1;1.0;17;1.0;1;0.0;0.75;0;0;7.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xpath.patterns.FunctionPattern;7;4;0;12;18;0;3;10;6;0.6666667;157;0.0;1;0.9310345;0.36734694;3;16;21.142857;2;2;1;1;1;-;1
xalan;2.7.0;org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2$ParentIterator;4;3;0;5;13;0;1;4;4;0.33333334;116;1.0;1;0.8333333;0.5833333;2;4;27.5;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xml.serializer.ToHTMLSAXHandler;42;3;0;6;69;759;2;4;40;0.91463417;399;1.0;0;0.7350993;0.14652015;3;14;8.452381;6;2;39;1;3;-;3
xalan;2.7.0;org.apache.xml.dtm.ref.DTMManagerDefault;17;2;1;26;82;84;7;22;17;0.79464287;843;0.85714287;3;0.54285717;0.19607843;1;1;48.17647;1;1;22;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.compiler.StringLengthCall;2;4;0;11;13;1;0;11;2;2.0;44;0.0;0;0.9896907;0.6;2;4;21.0;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xalan.processor.ProcessorNamespaceAlias;2;4;0;6;18;1;1;5;1;2.0;92;0.0;0;0.99526066;0.625;3;4;44.5;2;2;15;1;0;-;1
xalan;2.7.0;org.apache.xalan.extensions.MethodResolver;13;1;0;11;70;66;2;9;6;0.95289856;2002;0.3478261;7;0.0;0.26666668;0;0;151.23077;1;1;0;1;1;-;1
xalan;2.7.0;org.apache.xpath.axes.SelfIteratorNoPredicate;5;5;0;8;8;10;3;5;4;1.25;58;0.0;0;0.9765625;0.45;1;4;10.4;2;2;1;1;1;-;2
xalan;2.7.0;org.apache.xml.dtm.ref.IncrementalSAXSource;5;1;0;6;5;10;6;0;5;2.0;5;0.0;0;0.0;0.33333334;0;0;0.0;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$NamespaceIterator;3;3;2;6;9;0;4;3;3;0.0;54;1.0;1;0.88235295;0.5555556;2;4;16.666666;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xpath.functions.Function2Args$Arg1Owner;3;1;0;4;5;0;1;4;2;0.0;23;1.0;1;0.0;0.5555556;0;0;6.3333335;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.lib.ExsltSets;7;2;0;4;23;21;1;3;7;2.0;258;0.0;0;0.25;0.5;0;0;35.857143;0;0;-;1;0;-;2
xalan;2.7.0;org.apache.xalan.xsltc.compiler.SourceLoader;1;1;0;6;1;0;6;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.compiler.SymbolTable;25;1;0;90;48;214;88;9;24;0.89166665;494;1.0;1;0.0;0.18545455;0;0;18.36;0;0;-;1;0;-;4
xalan;2.7.0;org.apache.xalan.templates.ElemComment;5;3;0;5;18;10;1;4;5;1.25;75;0.0;0;0.98;0.46666667;2;6;13.8;3;2;1;1;2;-;1
xalan;2.7.0;org.apache.xml.utils.FastStringBuffer;29;1;0;23;44;0;22;1;21;0.65178573;1651;0.0625;1;0.0;0.24206349;0;0;55.37931;2;2;2;1;2;-;3
xalan;2.7.0;org.apache.xalan.xsltc.dom.DocumentCache$CachedDocument;13;1;0;6;22;48;1;6;13;0.875;151;1.0;2;0.0;0.34615386;0;0;10.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$DescendantTraverser;10;3;4;8;19;0;5;4;3;0.11111111;180;1.0;1;0.5;0.525;2;6;16.9;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.xsltc.compiler.QName;10;1;0;57;18;17;57;0;10;0.7777778;106;1.0;0;0.0;0.4;1;1;9.1;0;0;-;1;0;-;3
xalan;2.7.0;org.apache.xml.utils.StringVector;11;1;0;8;15;0;8;0;11;0.56;235;0.8;0;0.0;0.5151515;0;0;19.90909;1;1;1;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.trax.TransformerFactoryImpl$PIParamWrapper;1;1;0;1;2;0;1;0;1;2.0;25;0.0;0;0.0;1.0;0;0;21.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xpath.operations.Neg;3;3;0;6;7;3;1;5;3;1.5;20;0.0;0;0.95238096;0.5555556;1;1;5.3333335;1;1;1;1;0;-;1
xalan;2.7.0;org.apache.xalan.xsltc.compiler.ApplyTemplates;6;3;0;28;60;0;3;27;5;0.65;375;1.0;3;0.91803277;0.30555555;1;5;60.833332;1;1;0;1;1;-;1
xalan;2.7.0;org.apache.xalan.xsltc.trax.TemplatesImpl;19;1;0;11;51;37;4;9;9;0.6712963;464;0.9166667;2;0.0;0.17171717;0;0;22.789474;2;2;7;1;1;-;1
xalan;2.7.0;org.apache.xml.serializer.utils.SerializerMessages_pt_BR;2;3;0;0;3;1;0;0;2;2.0;374;0.0;0;0.974359;1.0;0;0;186.0;2;1;118;0;0;-;3
xalan;2.7.0;org.apache.xml.serializer.utils.SerializerMessages_it;2;3;0;0;3;1;0;0;2;2.0;374;0.0;0;0.974359;1.0;0;0;186.0;2;1;118;0;0;-;3
xalan;2.7.0;org.apache.xalan.xslt.SecuritySupport12$7;2;1;0;1;5;0;1;1;1;0.5;20;1.0;1;0.0;0.6666667;0;0;8.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.xsltc.compiler.IllegalCharException;1;3;0;0;2;0;0;0;1;2.0;6;0.0;0;1.0;1.0;0;0;4.0;1;1;1;1;0;-;1
xalan;2.7.0;org.apache.xpath.XPathContext$XPathExpressionContext;9;1;0;14;22;0;4;11;9;0.0;88;1.0;1;0.0;0.3611111;0;0;8.666667;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.xsltc.compiler.util.Type;36;1;10;113;60;622;104;20;34;0.9904762;367;0.0;16;0.0;0.2;0;0;8.694445;1;1;12;1;0;-;1
xalan;2.7.0;org.apache.xml.utils.ObjectStack;12;2;0;5;20;24;4;1;12;2.0;161;0.0;0;0.65384614;0.39583334;1;14;12.416667;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xalan.templates.AVT;15;1;0;24;44;43;13;12;14;0.8888889;582;0.8888889;1;0.0;0.2;0;0;37.2;4;3;177;1;1;-;2
xalan;2.7.0;org.apache.xalan.xsltc.compiler.util.SecuritySupport12$7;2;1;0;1;5;0;1;1;1;0.5;20;1.0;1;0.0;0.6666667;0;0;8.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.xsltc.compiler.LiteralExpr;8;3;0;18;18;4;7;11;5;0.5714286;75;1.0;0;0.9220779;0.325;2;8;8.125;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$AncestorIterator;9;3;1;7;23;4;2;6;9;0.725;200;0.2;2;0.65217394;0.4074074;2;7;20.666666;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xalan.xsltc.compiler.util.StringType;19;2;0;41;47;151;18;27;17;1.0;286;0.0;0;0.64705884;0.24736843;2;4;14.0;1;1;3;1;0;-;1
xalan;2.7.0;org.apache.xml.utils.res.XResources_ko;2;4;0;5;7;1;0;5;2;2.0;506;0.0;0;0.97619045;1.0;0;0;252.0;1;1;37;1;1;-;1
xalan;2.7.0;org.apache.xalan.xsltc.dom.AbsoluteIterator;8;2;0;3;21;0;1;3;8;0.0;85;1.0;1;0.65;0.34375;1;5;9.5;0;0;-;1;0;-;1
xalan;2.7.0;org.apache.xpath.axes.WalkingIteratorSorted;5;6;0;5;13;0;1;5;3;0.75;130;0.5;0;0.97902095;0.36666667;1;1;24.6;1;1;1;1;0;-;1
xalan;2.7.0;org.apache.xml.serializer.OutputPropertiesFactory$1;2;1;0;1;5;0;1;1;1;0.0;21;1.0;0;0.0;0.75;0;0;9.0;-;0;-;-;0;-;0
xalan;2.7.0;org.apache.xml.dtm.ref.DTMNodeListBase;3;1;3;3;4;3;3;0;3;2.0;10;0.0;0;0.0;0.6666667;0;0;2.3333333;1;1;0;1;1;-;1
xalan;2.7.0;org.apache.xpath.patterns.NodeTestFilter;1;1;0;1;1;0;0;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;0;0;-;1;0;-;1
