Project,Version,Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
velocity;1.4;org.apache.velocity.runtime.parser.ParserTreeConstants;1;1;0;3;1;0;3;0;0;2.0;196;0.0;0;0.0;0.0;0;0;156.0;-;-;-;1;3;-;0
velocity;1.4;org.apache.velocity.anakia.NodeList$AttributeXMLOutputter;3;2;0;4;8;3;1;3;1;2.0;32;0.0;0;0.98717946;0.5;1;1;9.666667;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.resource.ResourceCacheImpl;6;1;0;5;19;0;1;4;6;0.5;61;1.0;1;0.0;0.45833334;0;0;8.833333;-;-;-;1;1;-;1
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase2$Foo;1;2;0;2;2;0;1;1;1;2.0;5;0.0;0;0.0;1.0;0;0;3.0;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.texen.ant.TexenTask;18;3;0;13;80;117;0;13;16;0.92941177;534;1.0;0;0.6851852;0.3;1;1;28.11111;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.util.introspection.Info;5;1;0;6;6;4;6;0;4;0.75;32;1.0;0;0.0;0.46666667;0;0;4.8;-;-;-;1;2;-;1
velocity;1.4;org.apache.velocity.context.Context;5;1;0;34;5;10;34;0;5;2.0;5;0.0;0;0.0;0.6666667;0;0;0.0;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.configuration.Configuration$PropertiesTokenizer;3;2;0;1;13;3;1;1;3;1.25;55;0.5;1;0.75;0.5555556;1;3;16.666666;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.anakia.NodeList;37;1;0;17;92;0;3;14;34;0.5;438;1.0;1;0.0;0.17777778;1;1;10.783784;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.util.introspection.IntrospectorBase;4;1;1;2;19;0;1;1;2;0.0;101;1.0;0;0.0;0.5;0;0;23.75;-;-;-;1;3;-;1
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase3$MethodProvider;7;1;0;1;8;21;1;0;7;2.0;22;0.0;0;0.0;0.64285713;0;0;2.142857;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.Parser$JJCalls;1;1;0;2;2;0;1;1;0;2.0;8;0.0;2;0.0;1.0;0;0;3.0;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTGENode;5;2;0;10;22;10;4;8;5;2.0;153;0.0;0;0.9;0.4;1;1;29.6;-;-;-;1;1;-;1
velocity;1.4;org.apache.velocity.Template;4;2;0;33;25;0;21;13;4;0.6666667;214;1.0;0;0.84210527;0.5;1;1;52.0;-;-;-;1;4;-;2
velocity;1.4;org.apache.velocity.servlet.VelocityServlet;18;3;1;13;63;149;2;11;6;1.0196079;417;0.44444445;1;0.6;0.3382353;1;2;21.666666;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.resource.ResourceFactory;2;1;0;4;5;1;1;3;2;2.0;20;0.0;0;0.0;0.5;0;0;9.0;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.app.event.EventCartridge;7;1;0;16;12;0;11;6;7;0.5;140;1.0;3;0.0;0.3265306;0;0;18.571428;-;-;-;1;2;-;2
velocity;1.4;org.apache.velocity.app.event.NullSetEventHandler;1;1;0;4;1;0;3;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;1;1;-;2
velocity;1.4;org.apache.velocity.exception.MethodInvocationException;5;4;0;44;6;0;43;1;5;0.6666667;40;1.0;0;0.7647059;0.53333336;0;0;6.4;-;-;-;1;2;-;2
velocity;1.4;org.apache.velocity.runtime.parser.ParseException;5;3;1;11;18;0;10;1;4;0.55;387;0.4;1;0.8666667;0.4;1;1;75.4;-;-;-;1;0;-;0
velocity;1.4;org.apache.velocity.runtime.resource.ResourceManagerImpl;8;1;0;12;66;0;0;12;5;0.7285714;593;0.8;2;0.0;0.45;0;0;71.875;-;-;-;1;5;-;2
velocity;1.4;org.apache.velocity.test.VelocityServletTest$MockServletContext;23;1;0;1;24;253;1;0;22;2.0;65;0.0;0;0.0;0.35652173;0;0;1.826087;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.io.VelocityWriter;20;2;0;1;30;52;1;0;14;0.67368424;378;0.7;0;0.44827586;0.32456142;1;2;17.4;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ParserVisitor;35;1;0;47;35;595;47;35;35;2.0;35;0.0;0;0.0;0.08108108;0;0;0.0;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.app.event.ReferenceInsertionEventHandler;1;1;0;4;1;0;3;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;1;1;-;2
velocity;1.4;org.apache.velocity.runtime.directive.InputBase;2;2;2;6;6;1;2;4;1;2.0;19;0.0;0;0.875;0.75;0;0;8.5;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.test.InlineScopeVMTestCase;3;4;0;9;21;3;0;9;2;1.5;119;1.0;0;0.96428573;0.6666667;2;4;38.333332;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTStringLiteral;5;2;0;9;27;0;4;7;5;0.3125;180;1.0;1;0.9;0.43333334;1;1;34.2;-;-;-;1;7;-;2
velocity;1.4;org.apache.velocity.runtime.directive.MacroParseException;1;4;0;3;2;0;2;1;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;-;-;-;1;2;-;1
velocity;1.4;org.apache.velocity.util.introspection.UberspectImpl$VelMethodImpl;6;1;0;2;10;0;1;2;5;0.5;45;0.5;1;0.0;0.36666667;0;0;6.1666665;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTprocess;3;2;0;5;6;3;4;3;3;2.0;17;0.0;0;0.96428573;0.53333336;0;0;4.6666665;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.exception.NodeException;1;3;0;1;9;0;0;1;1;2.0;27;0.0;0;1.0;1.0;0;0;26.0;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTVariable;3;2;0;3;6;3;0;3;3;2.0;17;0.0;0;0.96428573;0.53333336;0;0;4.6666665;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.log.LogManager;2;1;0;5;22;1;1;4;2;2.0;158;0.0;0;0.0;0.5;0;0;78.0;-;-;-;1;2;-;1
velocity;1.4;org.apache.velocity.util.ArrayIterator;4;1;0;1;16;0;1;0;4;0.44444445;77;1.0;0;0.0;0.625;0;0;17.5;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.test.VelocityServletTest;3;3;0;8;18;3;1;8;3;2.0;50;0.0;0;0.9607843;0.6666667;2;2;15.666667;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.log.Log4JLogSystem;10;1;0;12;50;0;0;12;4;0.3611111;353;1.0;1;0.0;0.325;0;0;33.9;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.parser.TokenMgrError;6;3;0;2;19;15;2;0;4;1.12;184;0.0;0;0.8125;0.5;1;1;28.833334;-;-;-;1;0;-;0
velocity;1.4;org.apache.velocity.test.TemplateTestSuite;3;2;0;5;19;1;1;5;1;0.5;82;1.0;0;0.9;0.5;0;0;26.0;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.exception.ParseErrorException;1;4;0;26;2;0;25;1;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;-;-;-;1;1;-;3
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase2$Tester;6;1;0;3;7;15;1;2;6;2.0;19;0.0;0;0.0;0.33333334;0;0;2.1666667;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.log.AvalonLogSystem;4;1;0;10;24;0;1;9;4;0.16666667;178;1.0;1;0.0;0.5;0;0;43.0;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTExpression;5;2;0;8;11;10;4;6;5;2.0;31;0.0;0;0.9;0.4;1;2;5.2;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.directive.ParseDirectiveException;3;3;0;0;12;0;0;0;2;0.33333334;86;1.0;0;0.8666667;0.6666667;1;1;26.666666;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.configuration.Configuration$PropertiesReader;2;4;0;1;12;1;1;1;2;1.0;57;1.0;1;0.969697;0.6666667;0;0;27.0;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.JJTParserState;12;1;0;2;25;0;1;1;0;0.43636364;218;1.0;0;0.0;0.39583334;0;0;16.75;-;-;-;1;1;-;0
velocity;1.4;org.apache.velocity.anakia.NodeList$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.texen.Generator;25;1;0;6;76;194;2;4;17;0.8787879;508;0.72727275;3;0.0;0.26190478;0;0;18.88;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.util.StringUtils;22;1;0;13;70;229;13;0;21;0.97619045;681;1.0;0;0.0;0.17261904;0;0;29.863636;-;-;-;1;1;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTLTNode;5;2;0;10;22;10;4;8;5;2.0;153;0.0;0;0.9;0.4;1;1;29.6;-;-;-;1;1;-;1
velocity;1.4;org.apache.velocity.runtime.resource.loader.JarResourceLoader;8;2;0;8;35;12;0;8;5;0.5;262;1.0;0;0.5882353;0.375;0;0;31.5;-;-;-;1;2;-;1
velocity;1.4;org.apache.velocity.runtime.VelocimacroManager$MacroEntry;8;1;0;7;25;0;1;7;4;0.71428573;144;0.125;3;0.0;0.3125;0;0;16.0;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTEQNode;5;2;0;10;22;10;4;8;5;2.0;140;0.0;0;0.9;0.4;2;2;27.0;-;-;-;1;2;-;1
velocity;1.4;org.apache.velocity.test.MultipleFileResourcePathTest;3;4;0;8;22;3;0;8;2;1.5;124;1.0;0;0.96428573;0.6666667;3;4;38.0;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.resource.loader.ResourceLoader;11;1;3;12;15;29;9;4;11;0.775;68;1.0;1;0.0;0.24675325;0;0;4.818182;-;-;-;1;2;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTParameters;3;2;0;3;6;3;0;3;3;2.0;17;0.0;0;0.96428573;0.53333336;0;0;4.6666665;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTNENode;5;2;0;10;22;10;4;8;5;2.0;140;0.0;0;0.9;0.4;2;2;27.0;-;-;-;1;2;-;1
velocity;1.4;org.apache.velocity.runtime.exception.ReferenceException;1;3;0;3;9;0;2;1;1;2.0;27;0.0;0;1.0;1.0;0;0;26.0;-;-;-;0;0;-;2
velocity;1.4;org.apache.velocity.util.introspection.Uberspect;5;1;0;12;5;10;8;4;5;2.0;5;0.0;0;0.0;0.68;0;0;0.0;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.anakia.AnakiaElement;12;2;0;7;27;64;1;6;11;0.90909094;86;1.0;0;0.91463417;0.6060606;1;1;6.0833335;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTSetDirective;7;2;0;15;31;9;4;13;5;0.6666667;149;0.75;2;0.84375;0.3265306;1;1;19.714285;-;-;-;1;5;-;3
velocity;1.4;org.apache.velocity.runtime.directive.Parse;4;3;0;12;25;6;0;12;4;1.0;238;1.0;0;0.72727275;0.4375;1;1;58.25;-;-;-;1;3;-;1
velocity;1.4;org.apache.velocity.context.VMContext;19;1;0;11;46;0;1;10;19;0.7;227;0.2;2;0.0;0.19298245;0;0;10.684211;-;-;-;1;5;-;3
velocity;1.4;org.apache.velocity.runtime.parser.ParserTokenManager;94;1;0;5;126;413;1;4;10;0.80254155;10760;0.27272728;1;0.0;0.33870968;0;0;113.11702;-;-;-;1;5;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTIncludeStatement;3;2;0;3;6;3;0;3;3;2.0;17;0.0;0;0.96428573;0.53333336;0;0;4.6666665;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.exception.VelocityException;1;3;3;3;2;0;3;0;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;-;-;-;1;1;-;2
velocity;1.4;org.apache.velocity.util.introspection.ClassMap;12;1;0;6;39;46;1;5;3;0.8;510;1.0;2;0.0;0.22727273;0;0;41.083332;-;-;-;1;3;-;2
velocity;1.4;org.apache.velocity.test.VelocityServletTest$MockHttpServletResponse;30;1;0;1;36;433;1;0;29;0.9655172;110;1.0;0;0.0;0.31666666;0;0;2.6333334;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.VelocimacroFactory$Twonk;2;1;0;3;3;1;1;3;0;1.3333334;15;0.33333334;2;0.0;0.8333333;0;0;5.0;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.VelocityCharStream;24;1;0;2;36;0;1;1;21;0.5043478;991;0.6666667;0;0.0;0.3125;0;0;39.666668;-;-;-;1;3;-;1
velocity;1.4;org.apache.velocity.app.tools.VelocityFormatter;18;1;0;3;37;133;2;3;18;0.88235295;302;0.0;1;0.0;0.33333334;0;0;15.666667;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.util.introspection.VelMethod;4;1;0;5;4;6;5;0;4;2.0;4;0.0;0;0.0;0.5;0;0;0.0;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.test.view.TemplateNodeView;2;1;0;6;16;1;0;6;2;0.0;67;1.0;2;0.0;0.5;0;0;31.5;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.directive.Foreach;5;2;0;11;27;8;0;11;5;0.75;154;1.0;1;0.6363636;0.44;0;0;29.0;-;-;-;1;9;-;4
velocity;1.4;org.apache.velocity.runtime.directive.Macro;9;2;0;11;34;34;1;10;6;0.75;239;1.0;0;0.5;0.33333334;0;0;25.444445;-;-;-;1;3;-;2
velocity;1.4;org.apache.velocity.runtime.VelocimacroManager;14;1;0;4;26;43;2;3;7;0.7032967;309;1.0;1;0.0;0.34615386;0;0;20.571428;-;-;-;1;5;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTText;5;2;0;8;12;8;4;6;5;0.75;38;1.0;0;0.9;0.4;0;0;6.4;-;-;-;1;0;-;2
velocity;1.4;org.apache.velocity.test.ParserTestCase;6;3;0;8;18;15;0;8;5;1.0;160;0.0;0;0.9074074;0.5;0;0;25.5;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.util.SimplePool;4;1;0;2;5;0;2;0;4;0.33333334;97;1.0;0;0.0;0.5;0;0;22.5;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.directive.VelocimacroProxy;15;2;0;16;42;41;3;13;12;0.79285717;445;1.0;1;0.33333334;0.23703703;0;0;28.0;-;-;-;1;8;-;4
velocity;1.4;org.apache.velocity.test.misc.Test;6;1;0;16;57;15;0;16;5;1.0;437;1.0;0;0.0;0.4;0;0;71.666664;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.app.event.EventHandler;0;1;0;6;0;0;6;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.parser.CharStream;12;1;0;3;12;66;3;0;12;2.0;12;0.0;0;0.0;0.5833333;0;0;0.0;-;-;-;1;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTIfStatement;5;2;0;10;12;10;4;8;5;2.0;62;0.0;0;0.9;0.4;1;2;11.4;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.util.introspection.UberspectLoggable;1;1;0;3;1;0;2;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.convert.WebMacro;10;1;0;3;40;39;0;3;4;0.962963;460;1.0;0;0.0;0.3888889;0;0;44.7;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTEscapedDirective;4;2;0;5;9;6;1;5;4;2.0;25;0.0;0;0.9310345;0.39285713;0;0;5.25;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase3;4;4;0;7;18;6;0;7;3;1.0;308;0.0;0;0.94736844;0.5;0;0;75.5;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.BooleanPropertyExecutor;2;3;0;5;15;1;1;4;1;2.0;72;0.0;0;0.8333333;0.8;2;5;35.0;-;-;-;1;3;-;1
velocity;1.4;org.apache.velocity.runtime.log.VelocityFormatter;2;2;0;2;5;1;1;1;1;2.0;11;0.0;0;0.94736844;0.8333333;1;2;4.5;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.anakia.OutputWrapper;2;2;0;3;7;1;1;2;2;2.0;21;0.0;0;0.98717946;0.6666667;1;1;9.5;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.texen.util.PropertiesUtil;4;1;0;1;22;6;0;1;2;2.0;102;0.0;0;0.0;0.875;0;0;24.5;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTIdentifier;5;2;0;16;33;0;4;14;5;0.5;245;1.0;1;0.9;0.46666667;0;0;47.6;-;-;-;1;3;-;3
velocity;1.4;org.apache.velocity.test.ClassloaderChangeTest;6;3;0;10;26;7;0;10;5;0.6;159;1.0;1;0.9245283;0.35;3;3;25.0;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.test.EventHandlingTestCase;10;3;0;16;31;29;0;16;9;0.7222222;284;1.0;0;0.8596491;0.26984128;3;3;27.0;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTElseIfStatement;5;2;0;10;11;10;4;8;5;2.0;32;0.0;0;0.9;0.37142858;1;2;5.4;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTSubtractNode;4;2;0;10;20;6;4;8;4;2.0;131;0.0;0;0.9310345;0.41666666;1;1;31.75;-;-;-;1;1;-;1
velocity;1.4;org.apache.velocity.runtime.resource.ContentResource;2;2;0;10;17;1;6;5;2;2.0;87;0.0;0;0.9411765;1.0;1;1;42.5;-;-;-;1;2;-;1
velocity;1.4;org.apache.velocity.app.tools.VelocityFormatter$VelocityAlternator;3;1;1;2;4;0;2;1;3;0.33333334;43;1.0;1;0.0;0.5555556;0;0;12.333333;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.util.introspection.ClassMap$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.test.BaseTestCase;6;3;17;22;26;13;17;5;1;0.6;111;1.0;0;0.9074074;0.75;0;0;17.333334;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.anakia.AnakiaJDOMFactory;5;2;0;5;10;10;1;4;5;2.0;32;0.0;0;0.8333333;0.6666667;0;0;5.4;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.context.InternalEventContext;2;1;0;10;2;1;10;1;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.log.SimpleLog4JLogSystem;6;1;0;8;32;0;0;8;4;0.4;160;1.0;1;0.0;0.41666666;0;0;25.333334;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.anakia.TreeWalker;3;1;0;3;11;3;1;2;2;2.0;41;0.0;0;0.0;0.6666667;0;0;12.666667;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTGTNode;5;2;0;10;22;10;4;8;5;2.0;153;0.0;0;0.9;0.4;1;1;29.6;-;-;-;1;1;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.GetExecutor;3;2;0;6;13;0;1;5;3;0.0;86;1.0;0;0.6;0.47619048;1;2;27.333334;-;-;-;1;2;-;2
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTOrNode;5;2;0;8;11;10;4;6;5;2.0;52;0.0;0;0.9;0.4;1;1;9.4;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.texen.util.FileUtil;4;1;0;0;12;6;0;0;4;2.0;50;0.0;0;0.0;0.5;0;0;11.5;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.test.CommonsExtPropTestCase;6;4;0;4;51;15;0;4;3;1.2;304;1.0;0;0.91525424;0.36666667;2;4;49.166668;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.RuntimeConstants;0;1;0;5;0;0;5;0;0;2.0;51;0.0;0;0.0;0.0;0;0;0.0;-;-;-;1;7;-;3
velocity;1.4;org.apache.velocity.app.tools.VelocityFormatter$VelocityAutoAlternator;2;2;0;2;4;1;1;2;2;1.0;22;1.0;1;0.6666667;0.6666667;0;0;9.5;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.test.ConfigurationTestCase;6;4;0;4;51;15;0;4;3;1.2;304;1.0;0;0.91525424;0.36666667;2;4;49.166668;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.test.TestClassloader;2;2;0;1;14;0;1;0;2;1.0;55;1.0;0;0.9714286;0.75;1;1;25.5;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.test.ClasspathResourceTest;3;4;0;8;23;3;0;8;3;1.5;130;1.0;0;0.96428573;0.6666667;2;4;40.666668;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTDivNode;4;2;0;10;20;6;4;8;4;2.0;161;0.0;0;0.9310345;0.41666666;1;1;39.25;-;-;-;1;1;-;1
velocity;1.4;org.apache.velocity.util.EnumerationIterator;4;1;0;1;7;0;1;0;4;0.33333334;23;1.0;0;0.0;0.625;0;0;4.5;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.util.introspection.UberspectImpl$VelGetterImpl;5;1;0;3;9;0;1;3;4;0.5;40;0.5;2;0.0;0.45;0;0;6.6;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.resource.loader.FileResourceLoader;6;2;0;7;33;0;0;7;5;0.4;279;1.0;0;0.6666667;0.45833334;1;1;45.166668;-;-;-;1;2;-;2
velocity;1.4;org.apache.velocity.util.introspection.Introspector;3;2;0;13;14;0;10;3;2;0.75;88;0.5;1;0.6;0.46666667;1;1;27.666666;-;-;-;1;3;-;1
velocity;1.4;org.apache.velocity.runtime.visitor.VMReferenceMungeVisitor;2;2;0;5;8;0;1;4;2;0.0;33;1.0;0;0.9736842;0.625;0;0;15.0;-;-;-;1;2;-;1
velocity;1.4;org.apache.velocity.runtime.parser.ParserConstants;1;1;0;2;1;0;2;0;0;2.0;321;0.0;0;0.0;0.0;0;0;252.0;-;-;-;1;2;-;0
velocity;1.4;org.apache.velocity.test.EncodingTestCase;3;4;0;8;22;3;0;8;3;2.0;207;0.0;0;0.96428573;0.6666667;2;4;68.0;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.Parser;148;1;0;60;236;0;43;55;48;0.73390895;9104;0.7692308;9;0.0;0.14780405;0;0;60.337837;-;-;-;1;10;-;0
velocity;1.4;org.apache.velocity.util.introspection.VelPropertySet;3;1;0;4;3;3;4;0;3;2.0;3;0.0;0;0.0;0.6666667;0;0;0.0;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.test.VelocityAppTestCase;3;4;0;8;17;1;0;8;3;0.0;75;1.0;0;0.96428573;0.6666667;3;3;23.0;-;-;-;0;0;-;0
velocity;1.4;org.apache.velocity.test.VelocityServletTest$MockServletConfig;5;1;0;3;7;10;2;1;4;2.0;18;0.0;0;0.0;0.6;0;0;2.6;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTEscape;5;2;0;4;10;8;1;4;5;0.875;34;0.5;0;0.9;0.4;0;0;5.4;-;-;-;1;0;-;2
velocity;1.4;org.apache.velocity.runtime.parser.node.NodeUtils;4;1;0;4;17;6;2;2;4;2.0;222;0.0;0;0.0;0.3125;0;0;54.5;-;-;-;1;3;-;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTElseStatement;4;2;0;6;7;6;4;4;4;2.0;20;0.0;0;0.9310345;0.41666666;0;0;4.0;-;-;-;1;0;-;1
velocity;1.4;org.apache.velocity.test.VelocityServletTest$MockVelocityServlet;4;4;0;3;9;6;1;3;1;1.0;31;1.0;1;0.9302326;0.4;2;3;6.5;-;-;-;-;0;-;0
velocity;1.4;org.apache.velocity.runtime.parser.node.PropertyExecutor;3;2;1;5;17;1;2;3;2;0.5;122;1.0;1;0.6;0.5555556;1;2;39.0;-;-;-;1;2;-;2
velocity;1.4;org.apache.velocity.runtime.visitor.NodeViewMode;37;2;0;39;46;660;1;38;35;0.013888889;304;1.0;0;0.5068493;0.07815924;0;0;7.1621623;-;-;-;1;1;-;1
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase2$Bar;1;1;1;4;2;0;3;1;1;2.0;5;0.0;0;0.0;1.0;0;0;3.0;-;-;-;-;0;-;0
